customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
16,121,dantkanti,2023-07-19,3,100,10,1000
6,122,clinic plus,2023-08-16,6,1.5,8,12.0
3,123,quaker oats,2023-04-18,8,212,7,1484
4,123,besan,2023-03-20,7,52,8,416
9,123,nutrella,2023-08-12,9,40,10,400
7,122,refined oil,2023-08-08,5,110,4,440
9,122,dantkanti,2023-03-14,4,100,9,900
1,123,maida,2023-07-10,7,20,9,180
13,121,quaker oats,2023-05-12,1,212,5,1060
15,123,besan,2023-05-29,9,52,9,468
18,122,besan,2023-04-10,4,52,4,208
19,122,dantkanti,2023-06-19,4,100,9,900
12,121,clinic plus,2023-03-15,1,1.5,8,12.0
5,121,sugar,2023-03-23,1,50,7,350
10,123,quaker oats,2023-04-22,9,212,7,1484
6,121,dantkanti,2023-04-16,1,100,5,500
13,123,nutrella,2023-03-06,7,40,3,120
15,123,sugar,2023-04-22,9,50,1,50
19,121,maida,2023-03-14,1,20,5,100
13,122,clinic plus,2023-07-13,6,1.5,7,10.5
10,123,nutrella,2023-05-28,8,40,7,280
13,121,quaker oats,2023-07-12,1,212,3,636
17,121,maida,2023-08-19,1,20,2,40
17,123,clinic plus,2023-05-14,7,1.5,8,12.0
1,121,nutrella,2023-04-28,1,40,5,200
20,121,sugar,2023-03-08,3,50,2,100
11,121,quaker oats,2023-06-21,1,212,9,1908
17,122,maida,2023-04-27,4,20,2,40
1,122,refined oil,2023-07-14,5,110,1,110
11,123,quaker oats,2023-04-22,9,212,10,2120
15,121,dantkanti,2023-04-04,1,100,3,300
6,123,refined oil,2023-04-09,9,110,8,880
7,123,besan,2023-06-25,8,52,2,104
18,123,quaker oats,2023-06-25,9,212,3,636
7,123,maida,2023-06-21,7,20,8,160
2,122,dantkanti,2023-06-11,5,100,8,800
15,121,maida,2023-07-31,2,20,1,20
14,121,clinic plus,2023-05-29,3,1.5,3,4.5
2,122,besan,2023-03-04,6,52,8,416
5,123,dantkanti,2023-06-07,9,100,9,900
5,122,refined oil,2023-05-23,5,110,5,550
8,122,besan,2023-06-15,5,52,8,416
4,123,sugar,2023-07-24,7,50,7,350
15,123,nutrella,2023-08-03,7,40,2,80
16,122,sugar,2023-03-29,5,50,8,400
16,121,dantkanti,2023-06-01,3,100,10,1000
13,122,sugar,2023-07-21,4,50,9,450
14,123,maida,2023-04-10,7,20,3,60
18,123,refined oil,2023-06-30,8,110,10,1100
19,123,dantkanti,2023-03-16,9,100,9,900
7,121,sugar,2023-05-10,2,50,9,450
1,121,sugar,2023-06-29,2,50,2,100
5,123,sugar,2023-03-21,7,50,7,350
13,123,maida,2023-06-18,9,20,10,200
2,122,sugar,2023-05-30,4,50,4,200
9,121,nutrella,2023-05-30,1,40,6,240
7,122,quaker oats,2023-06-20,5,212,9,1908
20,123,refined oil,2023-06-04,8,110,8,880
12,121,quaker oats,2023-08-05,3,212,6,1272
6,123,besan,2023-05-19,8,52,6,312
19,122,besan,2023-05-27,6,52,6,312
8,122,maida,2023-06-10,5,20,1,20
6,122,quaker oats,2023-03-08,4,212,6,1272
14,121,nutrella,2023-06-06,3,40,6,240
11,121,besan,2023-06-05,3,52,3,156
3,122,maida,2023-06-20,6,20,5,100
13,121,refined oil,2023-06-04,2,110,10,1100
4,123,sugar,2023-04-08,8,50,5,250
10,121,nutrella,2023-06-14,1,40,5,200
12,121,quaker oats,2023-07-31,2,212,10,2120
14,121,dantkanti,2023-05-29,1,100,1,100
12,123,maida,2023-04-01,7,20,4,80
12,121,maida,2023-07-18,3,20,7,140
16,123,nutrella,2023-06-02,8,40,9,360
16,123,nutrella,2023-05-01,7,40,1,40
16,122,dantkanti,2023-05-21,4,100,7,700
9,121,dantkanti,2023-03-07,1,100,6,600
19,122,quaker oats,2023-04-09,6,212,4,848
16,121,clinic plus,2023-08-10,1,1.5,2,3.0
19,121,dantkanti,2023-05-02,2,100,3,300
9,123,nutrella,2023-06-19,9,40,1,40
8,123,quaker oats,2023-07-13,9,212,5,1060
19,122,maida,2023-04-26,6,20,4,80
11,122,sugar,2023-05-30,4,50,6,300
6,121,refined oil,2023-06-23,3,110,2,220
20,122,dantkanti,2023-03-13,5,100,4,400
19,122,nutrella,2023-07-17,6,40,5,200
18,123,maida,2023-07-01,7,20,6,120
20,122,dantkanti,2023-05-14,5,100,6,600
6,122,nutrella,2023-03-07,6,40,4,160
1,122,nutrella,2023-06-29,6,40,6,240
5,121,clinic plus,2023-04-15,2,1.5,3,4.5
20,122,quaker oats,2023-04-26,6,212,3,636
4,121,clinic plus,2023-08-17,2,1.5,10,15.0
8,121,refined oil,2023-03-14,2,110,6,660
20,122,maida,2023-05-28,4,20,4,80
11,122,dantkanti,2023-06-03,6,100,6,600
6,122,besan,2023-07-21,6,52,7,364
20,121,refined oil,2023-07-21,1,110,6,660
5,121,nutrella,2023-04-01,2,40,9,360
9,122,refined oil,2023-05-11,6,110,7,770
11,122,sugar,2023-03-23,4,50,9,450
19,121,quaker oats,2023-03-08,3,212,10,2120
12,122,refined oil,2023-06-30,6,110,7,770
8,123,refined oil,2023-04-26,8,110,8,880
8,121,clinic plus,2023-06-24,1,1.5,5,7.5
3,121,quaker oats,2023-08-18,1,212,9,1908
6,123,maida,2023-03-31,7,20,1,20
4,121,quaker oats,2023-04-30,1,212,4,848
5,123,besan,2023-04-17,9,52,8,416
19,123,quaker oats,2023-04-21,7,212,1,212
8,121,quaker oats,2023-08-08,1,212,3,636
8,123,quaker oats,2023-06-30,7,212,4,848
16,123,quaker oats,2023-07-10,8,212,3,636
4,123,clinic plus,2023-05-10,9,1.5,3,4.5
19,121,besan,2023-03-15,1,52,1,52
12,122,refined oil,2023-04-06,4,110,7,770
3,123,nutrella,2023-04-24,9,40,6,240
7,122,refined oil,2023-05-20,4,110,8,880
17,121,dantkanti,2023-07-04,1,100,9,900
1,123,dantkanti,2023-03-23,9,100,4,400
9,123,clinic plus,2023-04-02,9,1.5,1,1.5
4,123,quaker oats,2023-04-08,7,212,8,1696
9,123,nutrella,2023-07-03,9,40,2,80
11,122,nutrella,2023-05-12,6,40,8,320
3,122,quaker oats,2023-04-24,6,212,9,1908
7,122,nutrella,2023-06-10,5,40,8,320
5,123,nutrella,2023-06-10,7,40,9,360
15,121,clinic plus,2023-06-01,2,1.5,2,3.0
10,121,quaker oats,2023-07-08,3,212,2,424
8,123,maida,2023-04-01,9,20,4,80
12,123,quaker oats,2023-06-16,9,212,9,1908
12,122,dantkanti,2023-06-24,5,100,8,800
10,123,nutrella,2023-03-20,8,40,8,320
18,122,nutrella,2023-05-18,5,40,5,200
9,123,dantkanti,2023-05-03,9,100,7,700
14,122,clinic plus,2023-05-24,6,1.5,9,13.5
15,121,clinic plus,2023-08-18,3,1.5,9,13.5
14,121,sugar,2023-03-28,2,50,6,300
8,123,refined oil,2023-07-03,7,110,8,880
19,122,nutrella,2023-06-16,4,40,9,360
14,121,besan,2023-08-10,2,52,8,416
14,123,besan,2023-07-25,7,52,2,104
20,122,clinic plus,2023-07-17,5,1.5,9,13.5
17,121,sugar,2023-04-15,2,50,1,50
11,121,clinic plus,2023-04-26,2,1.5,7,10.5
7,122,nutrella,2023-03-31,4,40,3,120
10,121,refined oil,2023-07-20,1,110,3,330
3,121,quaker oats,2023-08-02,3,212,10,2120
2,123,quaker oats,2023-03-16,9,212,8,1696
13,123,refined oil,2023-07-09,8,110,2,220
10,123,nutrella,2023-03-22,7,40,8,320
11,123,dantkanti,2023-03-11,9,100,7,700
11,122,besan,2023-05-22,5,52,6,312
1,121,maida,2023-03-27,1,20,8,160
19,121,nutrella,2023-07-03,3,40,7,280
4,122,dantkanti,2023-06-03,6,100,4,400
19,121,sugar,2023-04-25,3,50,5,250
6,123,refined oil,2023-03-26,9,110,1,110
18,121,clinic plus,2023-06-03,1,1.5,3,4.5
6,123,sugar,2023-06-20,7,50,2,100
9,121,maida,2023-06-04,3,20,2,40
11,123,quaker oats,2023-03-30,8,212,3,636
7,123,sugar,2023-08-09,8,50,6,300
6,121,clinic plus,2023-08-02,2,1.5,7,10.5
1,123,dantkanti,2023-03-29,8,100,1,100
7,122,besan,2023-04-29,6,52,3,156
19,121,refined oil,2023-07-26,2,110,7,770
14,123,dantkanti,2023-07-27,8,100,10,1000
4,123,clinic plus,2023-03-05,8,1.5,4,6.0
16,122,maida,2023-04-15,4,20,9,180
13,123,clinic plus,2023-08-02,9,1.5,9,13.5
6,122,dantkanti,2023-08-04,6,100,7,700
9,122,nutrella,2023-05-28,6,40,5,200
17,122,clinic plus,2023-04-12,4,1.5,9,13.5
4,121,dantkanti,2023-05-22,3,100,6,600
11,121,clinic plus,2023-04-10,3,1.5,7,10.5
8,123,refined oil,2023-06-22,8,110,10,1100
1,121,refined oil,2023-04-13,3,110,3,330
8,122,dantkanti,2023-08-09,4,100,1,100
20,121,nutrella,2023-07-10,1,40,6,240
19,122,refined oil,2023-07-09,5,110,9,990
2,123,quaker oats,2023-05-28,8,212,8,1696
7,122,refined oil,2023-07-30,5,110,6,660
10,123,besan,2023-07-06,9,52,7,364
12,122,clinic plus,2023-05-05,4,1.5,6,9.0
8,122,sugar,2023-03-13,6,50,2,100
9,122,nutrella,2023-05-04,6,40,5,200
6,121,nutrella,2023-08-20,3,40,9,360
12,122,refined oil,2023-03-21,5,110,4,440
17,123,quaker oats,2023-06-25,8,212,6,1272
9,121,besan,2023-07-26,2,52,1,52
14,122,maida,2023-05-11,5,20,1,20
6,121,clinic plus,2023-05-12,2,1.5,3,4.5
9,123,maida,2023-04-27,9,20,6,120
11,121,dantkanti,2023-03-16,3,100,2,200
8,122,besan,2023-08-13,4,52,9,468
4,122,quaker oats,2023-03-28,6,212,5,1060
17,123,clinic plus,2023-07-23,7,1.5,5,7.5
8,121,dantkanti,2023-04-29,2,100,1,100
5,122,quaker oats,2023-07-27,5,212,9,1908
5,122,maida,2023-07-02,5,20,6,120
10,123,nutrella,2023-06-11,7,40,5,200
15,121,dantkanti,2023-06-28,3,100,7,700
7,122,besan,2023-04-02,5,52,1,52
14,123,clinic plus,2023-04-01,7,1.5,2,3.0
4,123,sugar,2023-03-20,9,50,8,400
8,122,quaker oats,2023-03-06,5,212,4,848
20,123,refined oil,2023-03-27,9,110,4,440
15,121,maida,2023-06-08,3,20,5,100
10,122,sugar,2023-05-13,6,50,9,450
12,122,quaker oats,2023-04-27,4,212,10,2120
12,122,besan,2023-05-14,5,52,7,364
15,121,clinic plus,2023-03-11,3,1.5,1,1.5
10,121,quaker oats,2023-07-16,3,212,1,212
12,123,besan,2023-07-05,9,52,5,260
5,122,quaker oats,2023-03-11,4,212,4,848
2,121,dantkanti,2023-03-07,3,100,3,300
10,122,maida,2023-06-23,4,20,1,20
15,123,sugar,2023-08-19,7,50,9,450
17,123,nutrella,2023-04-10,7,40,7,280
19,123,refined oil,2023-05-04,9,110,3,330
7,123,dantkanti,2023-06-01,7,100,10,1000
16,123,dantkanti,2023-03-27,8,100,4,400
16,123,sugar,2023-07-24,8,50,1,50
16,121,quaker oats,2023-03-27,3,212,2,424
6,122,refined oil,2023-04-04,4,110,6,660
14,122,sugar,2023-08-15,6,50,8,400
12,121,refined oil,2023-08-01,3,110,1,110
16,122,dantkanti,2023-07-08,4,100,8,800
14,122,quaker oats,2023-06-04,5,212,6,1272
10,122,maida,2023-07-22,5,20,10,200
16,122,clinic plus,2023-05-21,4,1.5,7,10.5
1,121,refined oil,2023-07-11,3,110,8,880
1,121,nutrella,2023-06-03,2,40,5,200
9,122,nutrella,2023-04-25,6,40,3,120
2,123,sugar,2023-04-23,8,50,4,200
14,122,clinic plus,2023-05-16,4,1.5,8,12.0
16,121,quaker oats,2023-06-17,2,212,9,1908
7,121,maida,2023-05-25,3,20,7,140
14,123,clinic plus,2023-08-11,7,1.5,10,15.0
8,123,maida,2023-04-20,7,20,9,180
6,123,dantkanti,2023-07-15,8,100,3,300
3,123,dantkanti,2023-08-07,9,100,7,700
2,121,refined oil,2023-06-27,2,110,3,330
6,122,clinic plus,2023-03-28,6,1.5,1,1.5
8,123,quaker oats,2023-06-15,7,212,1,212
19,123,sugar,2023-06-07,7,50,2,100
14,121,sugar,2023-08-05,3,50,2,100
9,123,maida,2023-04-26,7,20,6,120
11,121,besan,2023-07-19,2,52,8,416
15,121,sugar,2023-04-25,1,50,9,450
14,123,sugar,2023-07-04,7,50,1,50
20,122,besan,2023-08-15,6,52,1,52
10,123,refined oil,2023-07-05,7,110,5,550
3,121,refined oil,2023-06-13,1,110,9,990
18,121,refined oil,2023-07-23,3,110,5,550
2,122,sugar,2023-06-26,5,50,1,50
6,123,sugar,2023-04-19,8,50,1,50
12,123,clinic plus,2023-03-17,7,1.5,10,15.0
6,123,dantkanti,2023-04-07,8,100,8,800
3,123,clinic plus,2023-04-20,7,1.5,2,3.0
16,122,dantkanti,2023-07-22,6,100,3,300
6,123,dantkanti,2023-04-11,7,100,2,200
9,121,dantkanti,2023-06-25,2,100,9,900
16,121,quaker oats,2023-07-01,3,212,4,848
9,123,dantkanti,2023-06-24,7,100,3,300
1,121,maida,2023-03-18,2,20,10,200
10,122,quaker oats,2023-05-13,4,212,9,1908
4,121,maida,2023-03-28,1,20,9,180
11,123,dantkanti,2023-05-20,9,100,7,700
16,122,nutrella,2023-03-06,6,40,3,120
16,121,refined oil,2023-08-09,1,110,7,770
6,122,maida,2023-06-02,5,20,2,40
1,123,besan,2023-06-29,9,52,6,312
6,123,besan,2023-07-19,9,52,1,52
18,121,maida,2023-05-27,1,20,10,200
9,121,dantkanti,2023-04-17,3,100,8,800
9,122,quaker oats,2023-08-14,6,212,6,1272
12,123,clinic plus,2023-07-09,8,1.5,3,4.5
5,122,refined oil,2023-07-02,4,110,8,880
19,123,maida,2023-03-08,9,20,5,100
1,122,dantkanti,2023-08-19,5,100,7,700
2,122,quaker oats,2023-06-06,5,212,3,636
20,123,maida,2023-07-22,9,20,3,60
9,122,maida,2023-05-27,4,20,6,120
2,121,clinic plus,2023-05-24,3,1.5,7,10.5
19,122,nutrella,2023-05-15,6,40,8,320
18,122,dantkanti,2023-06-02,4,100,5,500
15,121,dantkanti,2023-05-24,1,100,9,900
7,121,clinic plus,2023-05-18,2,1.5,1,1.5
9,121,sugar,2023-05-11,3,50,1,50
20,123,besan,2023-04-24,8,52,10,520
13,122,quaker oats,2023-08-03,6,212,6,1272
10,122,maida,2023-07-01,6,20,1,20
3,122,sugar,2023-08-01,6,50,5,250
3,122,besan,2023-03-05,4,52,6,312
13,121,sugar,2023-06-20,3,50,3,150
10,123,maida,2023-04-14,7,20,3,60
13,123,dantkanti,2023-03-05,8,100,1,100
14,122,besan,2023-05-01,6,52,6,312
17,122,sugar,2023-05-31,4,50,9,450
20,121,nutrella,2023-08-04,2,40,8,320
10,121,refined oil,2023-05-29,3,110,4,440
15,123,clinic plus,2023-03-05,9,1.5,8,12.0
18,121,sugar,2023-03-30,2,50,3,150
3,121,sugar,2023-06-27,1,50,6,300
17,121,dantkanti,2023-05-17,2,100,4,400
6,123,besan,2023-04-01,8,52,2,104
3,121,clinic plus,2023-04-29,2,1.5,9,13.5
12,122,clinic plus,2023-05-06,6,1.5,3,4.5
7,121,maida,2023-06-24,2,20,8,160
1,122,besan,2023-06-04,5,52,10,520
9,122,nutrella,2023-07-18,5,40,1,40
5,121,refined oil,2023-04-09,2,110,3,330
8,123,refined oil,2023-04-19,8,110,5,550
12,123,clinic plus,2023-08-19,9,1.5,10,15.0
18,123,dantkanti,2023-08-11,8,100,5,500
4,123,nutrella,2023-03-08,9,40,3,120
5,121,dantkanti,2023-05-26,1,100,3,300
2,123,sugar,2023-06-20,8,50,7,350
5,121,besan,2023-04-20,1,52,3,156
1,121,sugar,2023-03-13,3,50,8,400
3,121,dantkanti,2023-05-11,2,100,9,900
12,122,quaker oats,2023-05-02,5,212,4,848
7,121,dantkanti,2023-03-14,1,100,10,1000
5,122,refined oil,2023-03-22,6,110,1,110
4,121,dantkanti,2023-04-10,3,100,4,400
15,121,nutrella,2023-07-22,3,40,5,200
15,121,refined oil,2023-06-04,1,110,5,550
6,123,sugar,2023-08-08,7,50,1,50
10,123,maida,2023-03-05,7,20,3,60
11,122,nutrella,2023-06-27,5,40,4,160
9,122,nutrella,2023-08-05,6,40,3,120
3,123,sugar,2023-06-05,7,50,6,300
7,123,clinic plus,2023-06-03,8,1.5,4,6.0
8,123,nutrella,2023-08-06,7,40,2,80
13,123,dantkanti,2023-04-15,7,100,10,1000
1,121,nutrella,2023-07-27,1,40,4,160
15,123,besan,2023-07-11,7,52,7,364
17,122,refined oil,2023-05-17,5,110,4,440
20,122,sugar,2023-05-21,4,50,2,100
9,121,maida,2023-06-26,2,20,5,100
18,123,nutrella,2023-08-07,7,40,7,280
20,123,quaker oats,2023-03-19,9,212,7,1484
10,121,nutrella,2023-08-19,2,40,10,400
20,123,refined oil,2023-04-05,9,110,5,550
4,122,besan,2023-03-30,4,52,10,520
7,123,sugar,2023-03-08,9,50,4,200
20,123,maida,2023-03-10,7,20,8,160
1,122,besan,2023-04-28,6,52,10,520
19,123,clinic plus,2023-04-08,9,1.5,2,3.0
12,123,clinic plus,2023-05-04,8,1.5,3,4.5
3,121,nutrella,2023-07-14,1,40,5,200
10,121,quaker oats,2023-03-23,1,212,10,2120
18,123,dantkanti,2023-08-06,9,100,5,500
8,121,refined oil,2023-08-18,3,110,8,880
10,122,clinic plus,2023-07-13,6,1.5,4,6.0
11,123,refined oil,2023-06-01,8,110,6,660
13,122,sugar,2023-03-28,5,50,9,450
18,121,refined oil,2023-08-12,2,110,2,220
16,122,refined oil,2023-06-17,4,110,8,880
15,121,quaker oats,2023-04-04,1,212,7,1484
18,122,besan,2023-06-26,6,52,5,260
16,122,besan,2023-03-11,5,52,6,312
11,121,nutrella,2023-03-22,3,40,6,240
17,123,nutrella,2023-07-15,7,40,5,200
18,123,refined oil,2023-07-12,9,110,2,220
7,123,nutrella,2023-05-19,7,40,3,120
7,121,refined oil,2023-03-12,1,110,9,990
8,123,sugar,2023-06-13,9,50,7,350
18,121,dantkanti,2023-03-06,3,100,1,100
7,122,nutrella,2023-08-10,5,40,4,160
12,122,refined oil,2023-04-03,5,110,10,1100
4,122,sugar,2023-07-21,6,50,3,150
15,122,refined oil,2023-08-07,6,110,8,880
15,122,dantkanti,2023-08-03,4,100,4,400
15,123,refined oil,2023-05-04,9,110,7,770
2,123,clinic plus,2023-07-19,9,1.5,5,7.5
18,122,quaker oats,2023-05-02,5,212,4,848
6,121,quaker oats,2023-05-09,1,212,9,1908
10,121,maida,2023-07-03,3,20,10,200
18,121,besan,2023-06-18,2,52,2,104
1,123,refined oil,2023-07-24,9,110,1,110
3,123,quaker oats,2023-06-17,8,212,5,1060
17,121,maida,2023-06-02,2,20,4,80
6,122,quaker oats,2023-04-11,5,212,6,1272
12,122,dantkanti,2023-03-18,6,100,7,700
15,122,quaker oats,2023-07-26,4,212,4,848
18,122,sugar,2023-03-24,4,50,1,50
3,123,sugar,2023-04-02,9,50,10,500
3,123,nutrella,2023-07-25,9,40,1,40
3,123,clinic plus,2023-03-19,7,1.5,7,10.5
2,122,sugar,2023-08-09,5,50,7,350
15,121,refined oil,2023-06-05,1,110,5,550
20,123,dantkanti,2023-03-18,9,100,5,500
17,121,besan,2023-06-28,2,52,6,312
6,121,nutrella,2023-05-14,3,40,6,240
20,121,quaker oats,2023-08-08,2,212,1,212
19,122,maida,2023-06-08,5,20,4,80
19,121,refined oil,2023-05-08,1,110,2,220
15,121,dantkanti,2023-08-03,1,100,10,1000
15,122,quaker oats,2023-03-19,4,212,4,848
3,121,dantkanti,2023-05-06,2,100,5,500
19,122,sugar,2023-05-25,6,50,4,200
5,123,maida,2023-07-02,8,20,5,100
18,121,nutrella,2023-06-22,2,40,6,240
10,122,refined oil,2023-03-16,4,110,6,660
5,122,dantkanti,2023-06-26,4,100,4,400
7,122,maida,2023-03-09,5,20,4,80
5,122,nutrella,2023-07-06,4,40,5,200
13,121,besan,2023-04-06,1,52,9,468
9,121,refined oil,2023-07-10,1,110,9,990
15,123,besan,2023-06-04,7,52,5,260
3,123,nutrella,2023-04-30,9,40,1,40
14,122,refined oil,2023-08-15,6,110,9,990
12,123,refined oil,2023-03-19,9,110,10,1100
6,122,besan,2023-07-07,4,52,6,312
18,121,clinic plus,2023-03-08,1,1.5,3,4.5
4,122,besan,2023-07-26,5,52,3,156
12,121,quaker oats,2023-05-18,1,212,3,636
13,123,quaker oats,2023-06-16,8,212,5,1060
19,121,nutrella,2023-07-30,2,40,9,360
14,121,sugar,2023-04-15,1,50,6,300
6,122,sugar,2023-03-16,4,50,4,200
2,122,clinic plus,2023-05-05,5,1.5,5,7.5
19,121,dantkanti,2023-07-27,1,100,1,100
9,122,besan,2023-07-28,6,52,1,52
20,122,maida,2023-07-27,6,20,9,180
18,121,quaker oats,2023-05-10,1,212,10,2120
2,121,sugar,2023-07-15,3,50,6,300
12,122,refined oil,2023-03-13,5,110,6,660
12,121,clinic plus,2023-06-09,1,1.5,1,1.5
2,121,sugar,2023-04-23,3,50,9,450
4,121,refined oil,2023-07-31,3,110,4,440
4,123,dantkanti,2023-07-28,8,100,10,1000
16,122,refined oil,2023-04-03,5,110,7,770
20,123,maida,2023-05-15,9,20,9,180
19,121,nutrella,2023-07-31,2,40,5,200
5,121,clinic plus,2023-03-13,3,1.5,5,7.5
10,123,quaker oats,2023-05-18,8,212,6,1272
12,122,sugar,2023-04-18,5,50,3,150
2,123,besan,2023-07-12,8,52,5,260
19,121,clinic plus,2023-03-18,2,1.5,9,13.5
9,122,nutrella,2023-06-10,6,40,9,360
20,122,nutrella,2023-06-02,4,40,2,80
18,122,quaker oats,2023-08-16,6,212,3,636
11,123,nutrella,2023-05-08,7,40,7,280
2,122,clinic plus,2023-06-23,4,1.5,9,13.5
13,121,besan,2023-06-25,1,52,8,416
7,121,besan,2023-07-15,3,52,6,312
16,123,dantkanti,2023-03-24,7,100,1,100
18,123,refined oil,2023-03-21,8,110,8,880
15,122,clinic plus,2023-07-24,4,1.5,2,3.0
19,122,maida,2023-05-31,6,20,1,20
20,122,refined oil,2023-05-07,4,110,6,660
6,123,maida,2023-07-17,8,20,5,100
18,121,nutrella,2023-05-07,2,40,6,240
1,122,maida,2023-07-25,6,20,5,100
11,122,sugar,2023-06-16,6,50,7,350
14,121,maida,2023-04-28,2,20,8,160
16,123,dantkanti,2023-03-07,7,100,2,200
8,121,dantkanti,2023-08-06,2,100,4,400
14,123,dantkanti,2023-04-14,9,100,7,700
4,121,maida,2023-07-24,3,20,6,120
17,121,nutrella,2023-03-11,3,40,7,280
14,121,besan,2023-05-02,1,52,3,156
1,122,dantkanti,2023-08-20,5,100,9,900
20,123,quaker oats,2023-04-18,9,212,5,1060
13,123,refined oil,2023-05-11,7,110,6,660
11,121,maida,2023-04-20,1,20,8,160
4,122,sugar,2023-06-13,4,50,3,150
9,121,nutrella,2023-04-26,3,40,7,280
16,122,nutrella,2023-03-15,5,40,8,320
7,122,nutrella,2023-05-25,6,40,3,120
1,122,quaker oats,2023-06-10,5,212,6,1272
3,122,maida,2023-06-13,6,20,10,200
2,123,nutrella,2023-06-29,9,40,1,40
7,122,dantkanti,2023-04-05,4,100,8,800
9,122,dantkanti,2023-05-05,4,100,9,900
9,123,quaker oats,2023-04-17,8,212,7,1484
2,121,dantkanti,2023-03-14,3,100,5,500
4,122,clinic plus,2023-04-23,5,1.5,9,13.5
12,122,dantkanti,2023-05-22,4,100,6,600
13,121,sugar,2023-07-06,3,50,1,50
13,121,quaker oats,2023-08-05,3,212,2,424
14,123,besan,2023-06-01,7,52,8,416
17,123,refined oil,2023-03-04,8,110,1,110
1,123,maida,2023-05-19,7,20,2,40
6,121,besan,2023-07-17,2,52,6,312
14,122,dantkanti,2023-08-20,4,100,3,300
15,121,quaker oats,2023-07-05,1,212,2,424
3,123,nutrella,2023-03-04,7,40,5,200
5,123,clinic plus,2023-04-09,9,1.5,2,3.0
19,121,maida,2023-05-08,2,20,1,20
16,121,quaker oats,2023-05-19,2,212,9,1908
9,121,sugar,2023-03-25,3,50,10,500
9,123,quaker oats,2023-07-13,7,212,5,1060
18,122,besan,2023-07-17,5,52,2,104
15,121,sugar,2023-04-18,2,50,5,250
16,123,refined oil,2023-04-12,9,110,1,110
16,123,sugar,2023-04-07,8,50,1,50
16,121,besan,2023-04-06,3,52,6,312
9,122,sugar,2023-03-11,4,50,7,350
8,121,quaker oats,2023-04-11,1,212,1,212
15,123,maida,2023-07-16,8,20,3,60
4,123,quaker oats,2023-04-27,8,212,5,1060
7,123,besan,2023-07-19,9,52,8,416
19,122,nutrella,2023-06-02,6,40,1,40
10,123,maida,2023-06-18,7,20,1,20
11,122,maida,2023-05-02,4,20,4,80
18,121,refined oil,2023-03-09,1,110,9,990
7,121,clinic plus,2023-04-23,1,1.5,8,12.0
5,122,maida,2023-03-05,5,20,8,160
9,123,clinic plus,2023-06-13,7,1.5,10,15.0
4,123,quaker oats,2023-07-19,7,212,6,1272
6,122,nutrella,2023-08-10,6,40,5,200
4,123,quaker oats,2023-06-16,9,212,5,1060
13,123,quaker oats,2023-06-24,9,212,10,2120
20,121,clinic plus,2023-06-01,2,1.5,4,6.0
18,122,quaker oats,2023-08-06,6,212,9,1908
4,121,maida,2023-04-20,1,20,5,100
10,121,besan,2023-07-11,2,52,1,52
13,123,dantkanti,2023-07-15,7,100,4,400
4,123,clinic plus,2023-07-19,8,1.5,8,12.0
17,122,quaker oats,2023-04-15,5,212,8,1696
14,122,maida,2023-07-18,4,20,2,40
4,123,besan,2023-03-21,7,52,3,156
11,121,dantkanti,2023-06-20,2,100,4,400
3,122,besan,2023-08-07,5,52,5,260
7,122,nutrella,2023-06-02,5,40,5,200
15,122,sugar,2023-07-29,4,50,9,450
12,123,refined oil,2023-07-03,7,110,4,440
7,122,refined oil,2023-03-24,6,110,1,110
7,121,maida,2023-06-23,2,20,4,80
12,123,dantkanti,2023-04-13,9,100,5,500
3,121,dantkanti,2023-03-19,1,100,9,900
11,122,clinic plus,2023-03-07,6,1.5,6,9.0
19,123,besan,2023-07-11,9,52,7,364
6,123,maida,2023-06-27,7,20,3,60
13,121,clinic plus,2023-06-03,3,1.5,4,6.0
4,122,besan,2023-07-02,6,52,5,260
11,121,refined oil,2023-05-07,1,110,5,550
17,122,sugar,2023-06-01,4,50,2,100
14,122,clinic plus,2023-03-03,6,1.5,8,12.0
16,123,clinic plus,2023-05-01,8,1.5,10,15.0
6,123,clinic plus,2023-03-12,8,1.5,5,7.5
1,121,nutrella,2023-03-20,1,40,2,80
20,123,maida,2023-08-06,7,20,3,60
16,123,clinic plus,2023-03-24,7,1.5,10,15.0
3,123,maida,2023-05-18,7,20,6,120
18,122,refined oil,2023-03-20,6,110,8,880
13,123,quaker oats,2023-03-07,7,212,7,1484
3,122,refined oil,2023-03-21,5,110,4,440
16,122,quaker oats,2023-03-29,4,212,2,424
18,121,refined oil,2023-05-17,1,110,8,880
13,121,maida,2023-05-06,3,20,1,20
12,121,quaker oats,2023-08-03,2,212,5,1060
15,123,maida,2023-06-27,8,20,2,40
3,123,nutrella,2023-05-16,9,40,5,200
14,123,besan,2023-05-01,8,52,10,520
7,123,maida,2023-08-14,9,20,7,140
9,121,sugar,2023-06-08,2,50,4,200
5,121,refined oil,2023-07-04,1,110,8,880
16,123,besan,2023-04-23,7,52,4,208
10,121,nutrella,2023-06-14,3,40,8,320
19,123,besan,2023-06-06,8,52,1,52
10,123,besan,2023-05-01,8,52,9,468
4,121,nutrella,2023-07-29,3,40,7,280
9,122,dantkanti,2023-04-15,5,100,4,400
12,121,nutrella,2023-04-14,1,40,4,160
12,123,maida,2023-03-19,8,20,7,140
